well_id,api_formatted,compl_date
1067919,30-015-37816,7/28/2010
1068021,30-015-37925,1/19/2011
1068043,30-015-37948,3/29/2011
1068063,30-015-37968,12/6/2010
1068191,30-015-38100,12/2/2011
1068209,30-015-38120,11/15/2011
1068741,30-015-39018,9/30/2011
1070042,30-015-42083,8/20/2015
1070212,30-015-42390,12/8/2014
1070235,30-015-42440,3/23/2016
1070762,30-015-43150,1/21/2017
1070797,30-015-43187,6/25/2016
1070862,30-015-43261,2/19/2016
1100945,30-025-36929,8/28/2011
1103691,30-025-39741,1/1/2011
1104228,30-025-40410,7/24/2013
1104458,30-025-40936,8/6/2013
1104862,30-025-41808,11/30/2016
1105473,30-025-42637,2/25/2016
1105610,30-025-42782,6/5/2017
1105627,30-025-42800,9/6/2016
2797851,42-301-32649,10/21/2015
2801864,42-301-31525,6/30/2010
2865135,42-389-32399,4/9/2006
2884775,42-389-10497,4/1/2004
2956177,42-389-32967,3/25/2012
3034106,42-475-35244,12/20/2007
3035564,42-495-33295,3/18/2009
3053973,42-475-35272,12/2/2007
3092126,42-475-35363,1/16/2009
3229722,30-025-43015,1/10/2017
3229804,42-301-32839,5/5/2016
3229807,42-301-32842,8/16/2016
3231161,42-389-35151,4/23/2016
3231897,30-025-43069,1/20/2017
3232508,30-015-43642,1/19/2017
3232515,30-025-43079,2/4/2017
3241287,30-025-43092,6/26/2017
3433881,42-301-32871,6/26/2016
3472516,30-025-43135,1/16/2018
3491531,42-389-35187,6/19/2016
3491902,42-301-32884,7/10/2016
3495621,30-025-43176,11/17/2017
3555435,42-389-35199,6/13/2016
3698698,42-301-32902,12/18/2016
3698712,42-389-35211,10/2/2016
3698830,42-389-35214,9/23/2016
3699744,42-109-32952,10/23/2016
3699811,42-301-32911,9/18/2017
3700235,42-109-32954,10/19/2017
3700512,42-301-32919,11/26/2016
3758104,42-301-32941,2/1/2017
3758240,42-109-32958,1/22/2017
3759784,30-015-43843,12/4/2016
3839318,42-475-37117,12/28/2016
3869205,42-389-35352,5/17/2017
3869455,30-025-43403,2/18/2017
3872169,42-301-33006,1/24/2017
3873836,42-371-39436,2/23/2017
3873927,42-389-35441,5/18/2017
3874224,42-389-35447,5/3/2017
3874337,30-015-43930,5/5/2018
3874344,30-015-43937,5/10/2018
3875082,42-301-33069,8/19/2017
3875084,42-301-33071,9/25/2017
3902242,42-389-35488,2/24/2017
4153933,42-109-33032,5/4/2017
4173067,30-015-44032,7/30/2017
4173241,42-389-35604,9/28/2017
4173607,42-301-33183,6/10/2017
4173972,42-301-33187,5/22/2017
4351528,42-389-35681,5/3/2018
4370875,42-389-35776,7/25/2017
4371556,42-389-35794,12/9/2017
4373429,42-389-35822,6/29/2017
4415922,30-015-44133,8/6/2017
4420868,42-389-35936,4/1/2018
4421347,42-301-33362,4/16/2018
4422252,30-025-43815,9/2/2017
4422458,42-301-33382,2/23/2018
4641421,42-475-37236,10/18/2017
4641943,30-015-44248,3/27/2018
4643342,42-389-36042,8/30/2017
4643786,42-389-35995,1/12/2018
4645127,42-371-39581,4/2/2018
4645984,30-025-43887,2/28/2018
4646753,42-389-36059,10/18/2017
4646873,30-015-44302,12/12/2017
4647341,42-389-36173,11/25/2017
4661900,42-389-36282,3/5/2018
4671181,30-015-44433,2/11/2018
4673199,30-015-44434,2/21/2018
4673252,30-025-44063,1/28/2018
4673462,42-389-36394,5/1/2018
4673718,30-015-44458,1/22/2018
4679135,42-301-33727,4/10/2018
4680496,30-015-44561,3/22/2018
4680707,42-301-33755,2/14/2018
636066,42-389-34753,4/3/2015
642136,42-389-33279,8/11/2012
645780,42-389-34294,11/14/2014
3700376,30-015-43799,7/24/2018
3824338,42-301-32973,8/27/2018
3874972,30-025-43463,8/2/2017
4368537,42-301-33232,1/20/2018
4370905,42-495-33806,10/2/2018
4643867,42-301-33443,6/5/2018
4644101,42-301-33448,1/26/2018
4644883,42-301-33370,6/19/2018
4671190,30-025-44011,8/7/2018
4671264,42-389-36352,9/17/2018
4675101,30-025-44143,5/30/2018
4675431,42-475-37353,8/1/2018
4676013,30-015-44528,8/2/2018
4679141,42-389-36444,7/13/2018
4679305,42-475-37370,6/19/2018
4679506,30-025-44183,8/2/2018
4679649,42-475-37378,6/9/2018
4680162,42-389-36537,6/29/2018
4680732,42-389-36405,4/25/2018
4682327,30-015-44597,8/13/2018
4686018,42-389-36594,9/7/2018
4686108,42-371-39659,6/12/2018
4686117,42-371-39663,6/28/2018
4686300,42-389-36652,4/4/2018
4726257,42-389-36701,6/5/2018
4729789,42-389-36755,7/1/2018
4734484,42-389-36815,8/20/2018
4736255,42-389-36845,6/16/2018
4737225,30-025-44562,6/21/2018
4737521,42-301-33933,8/31/2018
4740112,42-389-36828,7/22/2018
4741296,30-015-44805,7/1/2018
4746702,30-025-44617,8/29/2018
4746907,30-025-44624,10/13/2018
4747645,42-389-36715,7/5/2018
4752803,42-389-36965,7/11/2018
5285289,42-389-37225,9/3/2018
5286504,42-495-34177,9/17/2018
509105,30-015-42951,5/5/2015
4647140,30-015-44313,7/28/2018
4673241,30-015-44456,5/6/2018
4673547,42-389-65731,8/10/2017
4680909,30-015-44587,11/12/2018
4734156,30-025-44458,9/1/2018
4741543,30-025-44607,9/19/2018
4742045,30-015-00000,3/15/2018
5288734,30-025-44953,10/30/2018
505180,30-015-38953,3/8/2012
505417,30-015-39788,8/21/2013
505710,30-015-40517,2/8/2013
505724,30-015-40780,11/20/2013
505942,30-015-41142,2/3/2015
506173,30-015-41608,3/4/2014
506258,30-015-41829,6/24/2014
506343,30-015-42033,10/23/2014
507035,30-025-41412,8/12/2014
507315,30-025-42985,10/16/2016
507933,30-015-38608,6/28/2013
508577,30-015-41014,3/31/2014
508887,30-015-41761,3/28/2014
509078,30-015-39230,3/20/2012
509320,30-015-39542,9/22/2012
509629,30-025-40743,1/5/2013
509929,30-025-41146,2/5/2014
510077,30-015-37552,10/15/2010
510084,30-015-38534,4/6/2012
510394,30-015-37254,8/2/2012
510589,30-015-40162,9/14/2012
510808,30-015-40568,12/19/2012
510820,30-015-40668,3/12/2013
511058,30-015-40538,10/26/2012
511069,30-015-40994,2/23/2014
511244,30-015-40036,6/25/2012
511273,30-025-39883,8/6/2013
511682,30-015-42073,4/13/2015
511683,30-015-42075,4/4/2014
511712,30-015-40953,8/24/2013
511715,30-015-40984,11/6/2013
511834,30-025-41676,8/10/2014
512315,30-015-42352,5/11/2015
512389,30-015-41426,8/30/2013
512513,30-015-41621,1/11/2014
512644,30-025-41183,11/15/2013
512655,30-025-41254,2/16/2014
512839,30-015-42671,7/2/2015
513129,30-025-42009,7/1/2015
513236,30-025-41376,11/19/2013
513494,30-025-42120,6/11/2015
513693,30-025-42577,9/11/2015
513854,30-025-41851,1/17/2015
520788,30-015-40758,4/30/2013
521123,30-015-42475,10/29/2014
521462,30-025-40430,12/8/2012
522187,30-025-42210,3/3/2015
571896,42-109-32579,9/4/2013
572018,42-109-32810,4/26/2015
577772,42-109-32648,10/23/2014
580558,42-109-32657,8/18/2014
589333,42-109-32461,4/24/2012
589541,42-109-32652,5/15/2014
589790,42-109-32630,6/4/2014
590412,42-109-32637,5/6/2014
590562,42-109-32862,9/20/2015
591667,42-109-32691,11/24/2014
591803,42-109-32893,6/22/2016
604025,42-301-31715,9/21/2013
605008,42-301-32702,12/4/2015
610196,42-301-31695,7/21/2012
610375,42-301-31811,12/11/2012
610513,42-301-32079,5/27/2014
610892,42-301-32499,9/17/2015
621169,42-389-33730,7/25/2013
621885,42-389-34541,5/18/2015
621904,42-389-34688,4/26/2015
624186,42-301-32452,11/22/2015
624223,42-301-31815,12/1/2012
624564,42-301-32218,11/16/2015
624679,42-301-32419,8/26/2016
624841,42-301-32099,1/27/2015
625443,42-301-31997,1/3/2014
625602,42-301-32226,9/3/2017
625661,42-301-31774,11/15/2012
625679,42-301-31967,11/16/2013
625767,42-301-32110,6/8/2014
625909,42-301-32315,5/22/2015
631925,42-475-36158,10/16/2012
632004,42-475-36247,3/26/2013
632188,42-475-36470,9/25/2013
632191,42-475-36486,3/4/2014
635342,42-389-33830,8/13/2013
636258,42-389-35032,12/22/2015
636564,42-495-33671,11/30/2015
643510,42-389-35096,9/16/2016
644843,42-389-33412,12/8/2012
645408,42-389-33829,10/6/2013
645514,42-389-34229,9/1/2014
645557,42-389-33552,4/27/2013
645737,42-389-34535,5/1/2015
645882,42-389-34168,9/15/2014
645884,42-389-34190,4/11/2015
646036,42-389-34700,7/6/2017
646047,42-389-34764,6/4/2015
646322,42-389-34930,11/20/2015
646336,42-389-35076,4/7/2016
648935,42-371-39340,3/7/2016
649345,42-475-36292,6/23/2014
650377,42-475-37046,1/27/2016
651738,42-389-33257,5/10/2013
652263,42-389-33785,9/21/2013
653440,42-389-34690,3/31/2015
655559,42-475-36555,8/4/2014
657798,42-475-35673,12/20/2011
659946,42-475-36301,3/17/2013
661061,42-475-37028,12/19/2015
674080,42-475-36051,2/7/2013
674221,42-475-36250,2/1/2013
674611,42-475-36566,3/21/2014
731100,30-015-39785,11/1/2012
731106,30-015-39810,11/29/2012
731253,30-015-42007,7/16/2014
749769,42-389-34451,11/18/2015
749801,42-389-34716,12/16/2016
749814,42-389-34816,7/22/2015
1066603,30-015-36411,10/22/2008
1067003,30-015-36830,7/14/2009
1067854,30-015-37749,5/17/2011
1068044,30-015-37949,10/29/2010
1068159,30-015-38065,11/24/2010
1068276,30-015-38193,2/7/2011
1068320,30-015-38240,3/5/2011
1068364,30-015-38287,3/9/2011
1068388,30-015-38313,10/6/2011
1068407,30-015-38334,5/16/2011
1069914,30-015-41836,1/23/2016
1070202,30-015-42374,8/26/2014
1070372,30-015-42652,11/10/2016
1070373,30-015-42655,3/26/2015
1070876,30-015-43275,5/18/2016
1070971,30-015-43372,1/18/2017
1102087,30-025-38091,10/6/2010
1104650,30-025-41411,4/1/2018
1104723,30-025-41566,2/24/2015
1104968,30-025-41995,2/9/2015
1105081,30-025-42156,5/21/2016
1105129,30-025-42216,12/29/2016
1105170,30-025-42257,7/19/2015
1105222,30-025-42338,6/1/2016
1105359,30-025-42518,2/26/2016
1105594,30-025-42766,5/11/2016
2540536,42-109-32345,11/5/2010
2553480,42-109-32897,12/1/2015
2950672,42-389-32556,10/12/2010
2956176,42-389-32725,8/1/2011
2997095,42-475-35273,4/15/2008
3034297,42-475-35605,1/5/2011
3082126,42-475-35466,5/21/2009
3117847,42-495-33241,11/26/2007
3230027,30-025-43023,7/27/2016
3433747,30-025-43110,2/9/2018
3472527,42-389-35169,12/20/2016
3490977,30-025-43141,10/2/2016
3491904,42-301-32886,9/14/2016
3491909,42-389-35193,8/7/2016
3495117,42-371-39393,6/21/2016
3495616,30-025-43171,1/14/2017
3555624,42-301-32896,8/30/2016
3699381,42-301-32907,5/7/2017
3699403,42-389-35202,9/28/2016
3758041,30-015-43826,1/31/2017
3758042,30-015-43827,5/6/2017
3839323,42-495-33736,12/24/2016
3868908,42-301-32964,1/4/2017
3868961,42-389-35318,1/17/2017
3869197,42-301-32985,3/26/2017
3869250,42-389-35351,12/10/2016
3872311,42-389-35400,8/29/2017
3873844,42-389-35429,3/4/2018
3874408,42-301-33048,9/16/2017
3874430,42-389-35457,11/10/2017
3875072,42-301-33051,8/16/2017
3875079,42-301-33066,8/30/2017
3875102,42-389-35477,1/9/2017
4096274,42-109-33004,12/9/2017
4134151,42-389-35534,10/12/2017
4153889,30-025-43503,6/7/2017
4153928,42-109-33021,4/12/2017
4153931,42-109-33030,4/12/2017
4154045,42-389-35570,5/18/2017
4154257,42-389-35559,10/15/2017
4167452,30-025-43527,4/24/2017
4173750,30-025-43545,9/7/2017
4174097,42-389-35661,12/6/2017
4366557,42-389-35698,7/4/2017
4368539,42-301-33235,12/14/2017
4419155,30-025-43757,10/4/2017
4420110,42-371-39542,12/12/2017
4421277,30-025-43788,11/5/2017
4422457,42-301-33381,2/23/2018
4422559,42-371-39556,8/29/2017
4644766,42-389-36102,8/19/2017
4645129,42-371-39583,4/2/2018
4647339,42-389-36171,10/22/2017
4656858,30-025-43926,12/29/2017
4668027,42-475-37290,4/21/2018
4668028,42-475-37310,12/27/2017
4671549,42-301-33663,1/20/2018
4674661,42-301-33691,3/15/2018
4674730,42-495-33944,1/22/2018
4675374,42-301-33718,4/12/2018
4675993,30-015-44522,2/7/2018
4676211,42-389-36488,3/1/2018
4679293,42-389-36504,2/10/2018
4680775,42-495-33997,3/29/2018
4682824,30-025-44279,4/30/2018
4686555,42-389-36666,5/1/2018
4728349,42-389-36691,5/13/2018
625291,42-301-31877,10/3/2011
653227,42-389-34276,7/1/2018
2600906,42-109-32263,10/28/2006
2600914,42-109-32322,7/15/2010
3223882,42-495-30016,7/21/1969
3230032,30-025-43028,8/28/2018
3230623,42-389-35146,11/21/2016
3700398,30-025-43275,9/14/2018
4154030,42-371-39467,6/1/2018
4173174,42-389-35623,6/23/2018
4368350,42-371-39492,4/13/2018
4368362,42-389-35727,8/19/2018
4368659,42-301-33245,3/21/2018
4419652,30-025-43769,8/2/2018
4641718,42-389-36026,7/12/2018
4643956,30-025-43860,10/6/2018
4644525,42-389-36078,4/24/2018
4645015,30-025-43879,7/12/2018
4646807,42-389-36077,6/19/2018
4647363,42-495-33892,7/6/2018
4648138,42-389-36088,5/13/2018
4656625,30-015-44380,3/31/2018
4656681,42-371-39602,4/7/2018
4671477,30-025-44018,6/1/2018
4673223,30-025-44047,8/10/2018
4679753,42-475-37369,9/20/2018
4680664,42-109-33239,9/1/2018
4680704,42-301-33751,3/9/2018
4686298,42-389-36647,4/4/2018
4686527,42-389-36654,3/13/2018
4726260,42-389-36694,6/16/2018
4728535,42-389-36713,6/19/2018
4730005,42-109-33285,9/10/2018
4733834,42-301-33862,8/2/2018
4734810,30-015-44713,6/19/2018
4736265,42-475-37397,6/15/2018
4736272,42-475-37465,9/11/2018
4736315,42-389-36863,10/19/2018
4737333,30-025-44586,8/7/2018
4746908,30-025-44625,10/13/2018
5281893,42-109-33338,8/9/2018
5281935,42-371-39752,8/1/2018
5282112,42-301-34031,9/24/2018
5288447,30-025-44769,9/18/2018
5289198,30-025-44967,9/20/2018
1062511,30-015-32238,5/1/2003
4656623,30-015-44378,3/7/2018
4673221,30-015-44451,6/25/2018
4674206,30-015-44485,6/4/2018
4679994,30-015-44540,4/23/2018
5288580,30-015-45019,10/4/2018
504988,30-015-37463,11/21/2012
505337,30-015-39725,4/24/2012
506170,30-015-41552,11/6/2013
506268,30-015-41963,5/28/2014
507944,30-015-39231,3/27/2012
508045,30-015-39455,9/19/2012
508357,30-015-40440,11/21/2012
508416,30-015-40640,2/4/2013
508420,30-015-40756,3/27/2013
509076,30-015-39220,2/9/2012
509096,30-015-42665,10/24/2015
509208,30-015-43452,6/22/2016
510119,30-025-41595,5/16/2014
510316,30-015-39633,3/1/2012
510362,30-025-42949,1/11/2016
510502,30-015-39027,9/22/2014
510506,30-015-39191,3/23/2012
510580,30-015-40107,8/14/2012
510659,30-015-41850,5/20/2014
511041,30-015-39236,7/12/2013
511042,30-015-39237,5/23/2013
511146,30-015-40754,3/18/2013
511266,30-015-41720,1/16/2015
511493,30-025-40791,3/2/2013
511505,30-025-40945,4/4/2014
511637,30-025-41150,3/11/2014
511744,30-025-41358,11/11/2013
511925,30-015-42920,3/19/2015
512322,30-015-42427,1/26/2016
512388,30-015-41423,8/7/2013
512681,30-015-42311,9/5/2014
512803,30-025-40349,10/17/2012
512823,30-015-42391,4/14/2015
513275,30-025-42201,3/15/2015
513664,30-025-40930,6/17/2014
513849,30-025-41815,7/16/2014
514386,30-025-42920,2/9/2018
520270,30-015-38625,2/17/2014
520466,30-015-39834,7/4/2012
520543,30-015-40166,9/1/2012
521106,30-015-42158,12/9/2014
521457,30-025-40341,4/3/2012
521460,30-025-40368,11/9/2012
522075,30-025-41687,6/2/2015
577759,42-109-32507,3/26/2013
578042,42-109-32786,5/23/2015
578053,42-109-32855,9/16/2016
580375,42-109-32560,7/26/2013
580854,42-109-32830,10/5/2015
589849,42-109-32913,5/26/2016
590299,42-109-32456,11/5/2012
590565,42-109-32891,7/20/2016
591646,42-109-32506,4/29/2013
604022,42-301-31691,5/28/2012
604296,42-301-32076,9/22/2014
604669,42-301-32358,8/12/2015
604826,42-301-32537,12/4/2015
604830,42-301-32599,9/12/2015
605016,42-301-32769,3/23/2016
610498,42-301-31914,5/24/2013
610509,42-301-32009,10/23/2014
610604,42-301-32182,11/3/2014
610725,42-301-32235,2/7/2015
610739,42-301-32387,3/30/2015
618773,42-371-39299,5/22/2015
620797,42-389-32856,12/6/2011
621090,42-389-33479,2/12/2013
621272,42-389-33831,10/17/2013
621284,42-389-33902,3/16/2014
621287,42-389-33916,1/14/2014
621778,42-389-34436,2/27/2015
622030,42-389-34840,11/5/2015
622032,42-389-34848,11/5/2015
622036,42-389-34884,6/17/2017
623923,42-301-32010,5/21/2014
624064,42-301-32167,3/22/2016
624108,42-301-31598,10/19/2011
624114,42-301-31621,12/22/2011
624221,42-301-31798,10/28/2012
624306,42-301-31585,9/20/2011
624411,42-301-32095,5/18/2014
624483,42-301-31788,2/17/2013
625452,42-301-32060,4/7/2014
625530,42-301-31645,5/30/2012
625544,42-301-31748,9/19/2012
625676,42-301-31935,7/22/2013
626015,42-301-32800,5/3/2016
632022,42-475-36434,12/17/2013
632362,42-475-36752,12/20/2014
635474,42-389-34093,7/12/2014
635600,42-389-34243,6/2/2015
636266,42-389-35093,8/18/2016
636555,42-495-33580,8/28/2016
642558,42-389-33995,6/4/2014
642694,42-389-34157,9/2/2014
642894,42-389-34287,5/24/2015
642897,42-389-34318,12/6/2014
642900,42-389-34329,10/28/2014
643212,42-389-34715,4/18/2015
643351,42-389-34897,12/13/2015
645370,42-389-34047,7/26/2014
645637,42-389-34468,3/11/2015
645897,42-389-34503,1/28/2015
646112,42-389-34987,11/13/2015
646190,42-389-34995,3/22/2016
646204,42-389-34727,3/17/2015
649340,42-475-36257,7/13/2013
649525,42-475-36388,7/4/2014
653222,42-389-34212,12/2/2014
653225,42-389-34256,2/7/2015
655553,42-475-36499,9/18/2014
655560,42-475-36564,5/9/2014
655640,42-475-36648,7/20/2014
657832,42-495-33388,5/23/2012
658183,42-475-36352,5/26/2014
659838,42-475-36178,1/17/2013
659839,42-475-36182,10/16/2013
659945,42-475-36285,6/15/2013
660156,42-475-35755,8/8/2011
660387,42-475-36189,5/1/2013
673961,42-475-36015,11/3/2012
674426,42-475-36421,7/9/2013
731065,30-015-38528,4/12/2012
731261,30-015-42063,10/7/2014
731362,30-025-40401,3/24/2012
731410,30-025-41094,8/3/2013
731423,30-025-41329,12/11/2013
731453,30-025-41774,5/3/2015
731488,30-025-42468,5/23/2015
741610,42-109-32542,7/5/2013
741629,42-109-32765,5/15/2015
746655,42-301-31712,6/28/2012
746684,42-301-31982,8/28/2013
746754,42-301-32576,10/12/2015
749760,42-389-34382,8/31/2016
749782,42-389-34571,3/9/2015
749816,42-389-34830,10/20/2015
751523,42-475-36266,8/31/2013
1064231,30-015-33991,6/20/2005
1065812,30-015-35597,10/9/2007
1067340,30-015-37194,12/12/2009
1067493,30-015-37362,4/1/2010
1067496,30-015-37365,3/5/2010
1067593,30-015-37466,10/7/2010
1067634,30-015-37511,12/14/2010
1067868,30-015-37763,2/1/2011
1067889,30-015-37786,1/29/2011
1067937,30-015-37836,4/9/2011
1067959,30-015-37860,9/30/2010
1068202,30-015-38112,7/1/2011
1068208,30-015-38119,3/5/2011
1068337,30-015-38258,6/8/2011
1068537,30-015-38483,10/21/2011
1068538,30-015-38484,7/1/2011
1068553,30-015-38501,3/13/2012
1068568,30-015-38522,1/22/2012
1068677,30-015-38665,9/29/2011
1069014,30-015-39388,3/19/2016
1069586,30-015-41012,6/1/2014
1069988,30-015-41955,5/14/2014
1070093,30-015-42182,10/21/2017
1070158,30-015-42281,3/4/2016
1070412,30-015-42710,12/16/2015
1070520,30-015-42849,1/14/2016
1070640,30-015-43018,5/8/2016
1070735,30-015-43122,2/17/2016
1103250,30-025-39289,8/4/2011
1104009,30-025-40089,11/25/2011
1104503,30-025-41030,6/11/2013
1104857,30-025-41797,11/14/2015
1105404,30-025-42567,3/2/2016
1105427,30-025-42591,9/20/2015
1105512,30-025-42681,9/13/2016
2852634,42-371-37772,1/13/2007
2865232,42-389-32449,1/1/2008
2874221,42-371-38810,2/1/2012
2956190,42-389-34958,7/8/2016
3034296,42-475-35591,9/24/2010
3082061,42-475-35357,11/11/2008
3082118,42-475-35424,12/29/2008
3216334,42-475-35321,9/1/2008
3433873,42-301-32863,6/16/2016
3491513,42-301-32876,7/22/2016
3555432,42-371-39394,6/21/2016
3699643,30-025-43214,11/23/2017
3699645,30-025-43216,3/7/2018
3699868,42-389-35222,8/21/2016
3700015,30-025-43244,2/7/2018
3763066,42-495-33733,2/22/2017
3763086,42-301-32968,1/4/2017
3763211,30-025-43362,2/4/2017
3869206,42-389-35354,4/5/2017
3869302,30-015-43893,3/24/2017
3872228,42-389-35382,2/10/2017
3872284,42-301-33017,12/2/2017
3872678,42-301-33025,7/7/2017
3872688,42-389-35408,1/19/2017
3873049,30-015-43917,2/8/2017
3873661,30-015-43919,3/15/2018
3873848,42-389-35434,3/1/2018
3874032,42-301-33036,3/4/2017
3874404,42-301-33040,4/6/2017
3874442,42-475-37144,9/15/2017
3874801,42-475-37148,2/23/2018
3902787,42-301-33089,12/30/2016
3903520,42-389-35497,5/5/2017
3903640,42-301-33095,4/19/2017
4154251,42-389-35526,4/7/2017
4167470,30-025-43526,4/23/2017
4167515,30-025-43524,4/17/2017
4173001,42-389-35605,9/12/2017
4173178,42-301-33177,12/24/2017
4351641,42-301-33046,5/18/2017
4366537,42-301-33164,5/23/2018
4366558,42-389-35699,9/20/2017
4368349,42-371-39491,3/1/2018
4368469,30-025-43645,10/13/2017
4369847,42-475-37204,6/3/2017
4370686,30-015-44082,9/20/2017
4371559,42-389-35804,10/4/2017
4373422,42-389-35740,12/2/2017
4415925,30-015-44136,9/3/2017
